TGME49_CHRIX	190	113
TGME49_CHRIX	191	95
TGME49_CHRIX	192	56
TGME49_CHRIX	193	123
TGME49_CHRIX	194	79
TGME49_CHRIX	195	72
TGME49_CHRIX	196	43
TGME49_CHRIX	197	52
TGME49_CHRIX	198	64
TGME49_CHRIX	199	70
TGME49_CHRIX	200	53
TGME49_CHRIX	201	28
TGME49_CHRIX	202	38
TGME49_CHRIX	203	75
TGME49_CHRIX	204	42
TGME49_CHRIX	205	88
TGME49_CHRIX	206	49
TGME49_CHRIX	207	44
TGME49_CHRIX	208	47
TGME49_CHRIX	209	72
TGME49_CHRIX	210	80
TGME49_CHRIX	211	70
TGME49_CHRIX	212	36
TGME49_CHRIX	213	22
TGME49_CHRIX	214	23
TGME49_CHRIX	215	31
TGME49_CHRIX	216	57
TGME49_CHRIX	217	43
TGME49_CHRIX	218	35
TGME49_CHRIX	219	38
TGME49_CHRIX	220	96
TGME49_CHRIX	221	89
TGME49_CHRIX	222	1
TGME49_CHRIX	223	57
TGME49_CHRIX	224	31
TGME49_CHRIX	225	4
TGME49_CHRIX	226	38
TGME49_CHRIX	227	54
TGME49_CHRIX	228	36
TGME49_CHRIX	229	48
TGME49_CHRIX	230	41
TGME49_CHRIX	231	72
TGME49_CHRIX	232	118
TGME49_CHRIX	233	34
TGME49_CHRIX	234	80
TGME49_CHRIX	235	57
TGME49_CHRIX	236	64
TGME49_CHRIX	237	32
TGME49_CHRIX	238	45
TGME49_CHRIX	239	61
TGME49_CHRIX	240	106
TGME49_CHRIX	241	97
TGME49_CHRIX	242	76
TGME49_CHRIX	243	44
TGME49_CHRIX	244	93
TGME49_CHRIX	245	119
TGME49_CHRIX	246	78
TGME49_CHRIX	247	100
TGME49_CHRIX	248	97
TGME49_CHRIX	249	92
TGME49_CHRIX	250	26
TGME49_CHRIX	251	45
TGME49_CHRIX	252	81
TGME49_CHRIX	253	50
TGME49_CHRIX	254	35
TGME49_CHRIX	255	36
TGME49_CHRIX	256	31
TGME49_CHRIX	257	53
TGME49_CHRIX	258	37
TGME49_CHRIX	259	27
TGME49_CHRIX	260	25
TGME49_CHRIX	261	24
TGME49_CHRIX	262	29
TGME49_CHRIX	263	38
TGME49_CHRIX	264	35
TGME49_CHRIX	265	47
TGME49_CHRIX	266	44
TGME49_CHRIX	267	54
TGME49_CHRIX	268	23
TGME49_CHRIX	269	43
TGME49_CHRIX	270	82
TGME49_CHRIX	271	90
TGME49_CHRIX	272	95
TGME49_CHRIX	273	89
TGME49_CHRIX	274	85
TGME49_CHRIX	275	80
TGME49_CHRIX	276	69
TGME49_CHRIX	277	99
TGME49_CHRIX	278	87
TGME49_CHRIX	279	79
TGME49_CHRIX	280	94
TGME49_CHRIX	281	84
TGME49_CHRIX	282	54
TGME49_CHRIX	283	72
TGME49_CHRIX	284	28
TGME49_CHRIX	285	35
TGME49_CHRIX	286	47
TGME49_CHRIX	287	23
TGME49_CHRIX	288	9
TGME49_CHRIX	289	30
TGME49_CHRIX	290	59
TGME49_CHRIX	291	40
TGME49_CHRIX	292	49
TGME49_CHRIX	293	58
TGME49_CHRIX	294	65
TGME49_CHRIX	295	59
TGME49_CHRIX	296	29
TGME49_CHRIX	297	62
TGME49_CHRIX	298	59
TGME49_CHRIX	299	87
TGME49_CHRIX	300	60
TGME49_CHRIX	301	77
TGME49_CHRIX	302	101
TGME49_CHRIX	303	83
TGME49_CHRIX	304	53
TGME49_CHRIX	305	118
TGME49_CHRIX	306	57
TGME49_CHRIX	307	41
TGME49_CHRIX	308	105
TGME49_CHRIX	309	79
TGME49_CHRIX	310	37
TGME49_CHRIX	311	64
TGME49_CHRIX	312	82
TGME49_CHRIX	313	13
TGME49_CHRIX	314	70
TGME49_CHRIX	315	63
TGME49_CHRIX	316	69
TGME49_CHRIX	317	54
TGME49_CHRIX	318	72
TGME49_CHRIX	319	46
TGME49_CHRIX	320	44
TGME49_CHRIX	321	128
TGME49_CHRIX	322	39
TGME49_CHRIX	323	58
TGME49_CHRIX	324	36
TGME49_CHRIX	325	74
TGME49_CHRIX	326	86
TGME49_CHRIX	327	58
TGME49_CHRIX	328	70
TGME49_CHRIX	329	49
TGME49_CHRIX	330	94
TGME49_CHRIX	331	54
TGME49_CHRIX	332	94
TGME49_CHRIX	333	53
TGME49_CHRIX	334	43
TGME49_CHRIX	335	54
TGME49_CHRIX	336	38
TGME49_CHRIX	337	30
TGME49_CHRIX	338	45
TGME49_CHRIX	339	19
TGME49_CHRIX	340	43
TGME49_CHRIX	341	39
TGME49_CHRIX	342	72
TGME49_CHRIX	343	40
TGME49_CHRIX	344	30
TGME49_CHRIX	345	64
TGME49_CHRIX	346	59
TGME49_CHRIX	347	62
TGME49_CHRIX	348	15
TGME49_CHRIX	349	24
TGME49_CHRIX	350	29
TGME49_CHRIX	351	50
TGME49_CHRIX	352	49
TGME49_CHRIX	353	27
TGME49_CHRIX	354	78
TGME49_CHRIX	355	97
TGME49_CHRIX	356	76
TGME49_CHRIX	357	95
TGME49_CHRIX	358	91
TGME49_CHRIX	359	71
TGME49_CHRIX	360	75
TGME49_CHRIX	361	48
TGME49_CHRIX	362	39
TGME49_CHRIX	363	86
TGME49_CHRIX	364	120
TGME49_CHRIX	365	76
TGME49_CHRIX	366	80
TGME49_CHRIX	367	84
TGME49_CHRIX	368	82
TGME49_CHRIX	369	102
TGME49_CHRIX	370	129
TGME49_CHRIX	371	76
TGME49_CHRIX	372	40
TGME49_CHRIX	373	94
TGME49_CHRIX	374	39
TGME49_CHRIX	375	63
TGME49_CHRIX	376	36
TGME49_CHRIX	377	76
TGME49_CHRIX	378	87
TGME49_CHRIX	379	88
TGME49_CHRIX	380	81
TGME49_CHRIX	381	91
TGME49_CHRIX	382	103
TGME49_CHRIX	383	88
TGME49_CHRIX	384	54
TGME49_CHRIX	385	96
TGME49_CHRIX	386	47
TGME49_CHRIX	387	54
TGME49_CHRIX	388	76
TGME49_CHRIX	389	87
TGME49_CHRIX	390	30
TGME49_CHRIX	391	73
TGME49_CHRIX	392	44
TGME49_CHRIX	393	62
TGME49_CHRIX	394	23
TGME49_CHRIX	395	38
TGME49_CHRIX	396	60
TGME49_CHRIX	397	30
TGME49_CHRIX	398	36
TGME49_CHRIX	399	44
TGME49_CHRIX	400	42
TGME49_CHRIX	401	50
TGME49_CHRIX	402	71
TGME49_CHRIX	403	42
TGME49_CHRIX	404	51
TGME49_CHRIX	405	26
TGME49_CHRIX	406	40
TGME49_CHRIX	407	63
TGME49_CHRIX	408	85
TGME49_CHRIX	409	85
TGME49_CHRIX	410	77
TGME49_CHRIX	411	102
TGME49_CHRIX	412	78
TGME49_CHRIX	413	73
TGME49_CHRIX	414	47
TGME49_CHRIX	415	59
TGME49_CHRIX	416	22
TGME49_CHRIX	417	6
TGME49_CHRIX	418	22
TGME49_CHRIX	419	56
TGME49_CHRIX	420	81
TGME49_CHRIX	421	40
TGME49_CHRIX	422	67
TGME49_CHRIX	423	116
TGME49_CHRIX	424	88
TGME49_CHRIX	425	52
TGME49_CHRIX	426	99
TGME49_CHRIX	427	43
TGME49_CHRIX	428	100
TGME49_CHRIX	429	87
TGME49_CHRIX	430	118
TGME49_CHRIX	431	86
TGME49_CHRIX	432	130
TGME49_CHRIX	433	60
TGME49_CHRIX	434	57
TGME49_CHRIX	435	24
TGME49_CHRIX	436	41
TGME49_CHRIX	437	22
TGME49_CHRIX	438	41
TGME49_CHRIX	439	48
TGME49_CHRIX	440	44
TGME49_CHRIX	441	47
TGME49_CHRIX	442	64
TGME49_CHRIX	443	57
TGME49_CHRIX	444	50
TGME49_CHRIX	445	68
TGME49_CHRIX	446	59
TGME49_CHRIX	447	41
TGME49_CHRIX	448	24
TGME49_CHRIX	449	32
TGME49_CHRIX	450	34
TGME49_CHRIX	451	86
TGME49_CHRIX	452	107
TGME49_CHRIX	453	128
TGME49_CHRIX	454	54
TGME49_CHRIX	455	76
TGME49_CHRIX	456	106
TGME49_CHRIX	457	77
TGME49_CHRIX	458	96
TGME49_CHRIX	459	73
TGME49_CHRIX	460	80
TGME49_CHRIX	461	53
TGME49_CHRIX	462	63
TGME49_CHRIX	463	95
TGME49_CHRIX	464	138
TGME49_CHRIX	465	68
TGME49_CHRIX	466	107
TGME49_CHRIX	467	72
TGME49_CHRIX	468	66
TGME49_CHRIX	469	49
TGME49_CHRIX	470	25
TGME49_CHRIX	471	64
TGME49_CHRIX	472	46
TGME49_CHRIX	473	12
TGME49_CHRIX	474	57
TGME49_CHRIX	475	18
TGME49_CHRIX	476	37
TGME49_CHRIX	477	28
TGME49_CHRIX	478	49
TGME49_CHRIX	479	42
TGME49_CHRIX	480	37
TGME49_CHRIX	481	31
TGME49_CHRIX	482	62
TGME49_CHRIX	483	23
TGME49_CHRIX	484	30
TGME49_CHRIX	485	49
TGME49_CHRIX	486	65
TGME49_CHRIX	487	61
TGME49_CHRIX	488	34
TGME49_CHRIX	489	43
TGME49_CHRIX	490	27
TGME49_CHRIX	491	17
TGME49_CHRIX	492	30
TGME49_CHRIX	493	12
TGME49_CHRIX	494	18
TGME49_CHRIX	495	13
TGME49_CHRIX	496	3
TGME49_CHRIX	497	13
TGME49_CHRIX	498	19
TGME49_CHRIX	499	9
TGME49_CHRIX	500	4
TGME49_CHRIX	501	18
TGME49_CHRIX	502	5
TGME49_CHRIX	503	24
TGME49_CHRIX	504	23
TGME49_CHRIX	505	33
TGME49_CHRIX	506	22
TGME49_CHRIX	507	39
TGME49_CHRIX	508	48
TGME49_CHRIX	509	38
TGME49_CHRIX	510	33
TGME49_CHRIX	511	44
TGME49_CHRIX	512	36
TGME49_CHRIX	513	52
TGME49_CHRIX	514	68
TGME49_CHRIX	515	60
TGME49_CHRIX	516	60
TGME49_CHRIX	517	37
TGME49_CHRIX	518	72
TGME49_CHRIX	519	52
TGME49_CHRIX	520	89
TGME49_CHRIX	521	44
TGME49_CHRIX	522	61
TGME49_CHRIX	523	57
TGME49_CHRIX	524	70
TGME49_CHRIX	525	67
TGME49_CHRIX	526	81
TGME49_CHRIX	527	112
TGME49_CHRIX	528	73
TGME49_CHRIX	529	107
TGME49_CHRIX	530	68
TGME49_CHRIX	531	111
TGME49_CHRIX	532	52
TGME49_CHRIX	533	66
TGME49_CHRIX	534	95
TGME49_CHRIX	535	70
TGME49_CHRIX	536	81
TGME49_CHRIX	537	77
TGME49_CHRIX	538	74
TGME49_CHRIX	539	66
TGME49_CHRIX	540	146
TGME49_CHRIX	541	68
TGME49_CHRIX	542	111
TGME49_CHRIX	543	111
TGME49_CHRIX	544	78
TGME49_CHRIX	545	112
TGME49_CHRIX	546	70
TGME49_CHRIX	547	66
TGME49_CHRIX	548	78
TGME49_CHRIX	549	80
TGME49_CHRIX	550	78
TGME49_CHRIX	551	96
TGME49_CHRIX	552	111
TGME49_CHRIX	553	79
TGME49_CHRIX	554	51
TGME49_CHRIX	555	105
TGME49_CHRIX	556	88
TGME49_CHRIX	557	68
TGME49_CHRIX	558	47
TGME49_CHRIX	559	55
TGME49_CHRIX	560	63
TGME49_CHRIX	561	47
TGME49_CHRIX	562	66
TGME49_CHRIX	563	81
TGME49_CHRIX	564	45
TGME49_CHRIX	565	80
TGME49_CHRIX	566	61
TGME49_CHRIX	567	79
TGME49_CHRIX	568	100
TGME49_CHRIX	569	52
TGME49_CHRIX	570	58
TGME49_CHRIX	571	78
TGME49_CHRIX	572	43
TGME49_CHRIX	573	23
TGME49_CHRIX	574	21
TGME49_CHRIX	575	84
TGME49_CHRIX	576	73
TGME49_CHRIX	577	90
TGME49_CHRIX	578	95
TGME49_CHRIX	579	58
TGME49_CHRIX	580	47
TGME49_CHRIX	581	80
TGME49_CHRIX	582	75
TGME49_CHRIX	583	72
TGME49_CHRIX	584	22
TGME49_CHRIX	585	26
TGME49_CHRIX	586	13
TGME49_CHRIX	587	25
TGME49_CHRIX	588	11
TGME49_CHRIX	589	36
TGME49_CHRIX	590	85
TGME49_CHRIX	591	46
TGME49_CHRIX	592	98
TGME49_CHRIX	593	60
TGME49_CHRIX	594	45
TGME49_CHRIX	595	47
TGME49_CHRIX	596	65
TGME49_CHRIX	597	74
TGME49_CHRIX	598	30
TGME49_CHRIX	599	25
TGME49_CHRIX	600	25
TGME49_CHRIX	601	21
TGME49_CHRIX	602	138
TGME49_CHRIX	603	81
TGME49_CHRIX	604	104
TGME49_CHRIX	605	106
TGME49_CHRIX	606	72
TGME49_CHRIX	607	103
TGME49_CHRIX	608	127
TGME49_CHRIX	609	58
TGME49_CHRIX	610	63
TGME49_CHRIX	611	28
TGME49_CHRIX	612	42
TGME49_CHRIX	613	41
TGME49_CHRIX	614	39
TGME49_CHRIX	615	66
TGME49_CHRIX	616	55
TGME49_CHRIX	617	101
TGME49_CHRIX	618	74
TGME49_CHRIX	619	68
TGME49_CHRIX	620	78
TGME49_CHRIX	621	90
TGME49_CHRIX	622	89
TGME49_CHRIX	623	40
TGME49_CHRIX	624	70
TGME49_CHRIX	625	28
TGME49_CHRIX	626	47
TGME49_CHRIX	627	73
TGME49_CHRIX	628	34
TGME49_CHRIX	629	57
TGME49_CHRIX	630	80
TGME49_CHRIX	631	109
TGME49_CHRIX	632	42
TGME49_CHRVIIA	0	46
TGME49_CHRVIIA	1	12
TGME49_CHRVIIA	2	34
TGME49_CHRVIIA	3	24
TGME49_CHRVIIA	4	54
TGME49_CHRVIIA	5	26
TGME49_CHRVIIA	6	31
TGME49_CHRVIIA	7	29
TGME49_CHRVIIA	8	46
TGME49_CHRVIIA	9	96
TGME49_CHRVIIA	10	38
TGME49_CHRVIIA	11	56
TGME49_CHRVIIA	12	114
TGME49_CHRVIIA	13	112
TGME49_CHRVIIA	14	65
TGME49_CHRVIIA	15	100
TGME49_CHRVIIA	16	108
TGME49_CHRVIIA	17	111
TGME49_CHRVIIA	18	41
TGME49_CHRVIIA	19	75
TGME49_CHRVIIA	20	95
TGME49_CHRVIIA	21	51
TGME49_CHRVIIA	22	44
TGME49_CHRVIIA	23	60
TGME49_CHRVIIA	24	68
TGME49_CHRVIIA	25	94
TGME49_CHRVIIA	26	76
TGME49_CHRVIIA	27	57
TGME49_CHRVIIA	28	82
TGME49_CHRVIIA	29	228
TGME49_CHRVIIA	30	102
TGME49_CHRVIIA	31	74
TGME49_CHRVIIA	32	98
TGME49_CHRVIIA	33	82
TGME49_CHRVIIA	34	85
TGME49_CHRVIIA	35	54
TGME49_CHRVIIA	36	52
TGME49_CHRVIIA	37	48
TGME49_CHRVIIA	38	43
TGME49_CHRVIIA	39	75
TGME49_CHRVIIA	40	92
TGME49_CHRVIIA	41	39
TGME49_CHRVIIA	42	65
TGME49_CHRVIIA	43	74
TGME49_CHRVIIA	44	82
TGME49_CHRVIIA	45	71
TGME49_CHRVIIA	46	83
TGME49_CHRVIIA	47	64
TGME49_CHRVIIA	48	102
TGME49_CHRVIIA	49	29
TGME49_CHRVIIA	50	36
TGME49_CHRVIIA	51	70
TGME49_CHRVIIA	52	68
TGME49_CHRVIIA	53	89
TGME49_CHRVIIA	54	85
TGME49_CHRVIIA	55	73
TGME49_CHRVIIA	56	82
TGME49_CHRVIIA	57	93
TGME49_CHRVIIA	58	96
TGME49_CHRVIIA	59	93
TGME49_CHRVIIA	60	46
TGME49_CHRVIIA	61	108
TGME49_CHRVIIA	62	131
TGME49_CHRVIIA	63	114
TGME49_CHRVIIA	64	100
TGME49_CHRVIIA	65	53
TGME49_CHRVIIA	66	99
TGME49_CHRVIIA	67	79
TGME49_CHRVIIA	68	116
TGME49_CHRVIIA	69	86
TGME49_CHRVIIA	70	93
TGME49_CHRVIIA	71	115
TGME49_CHRVIIA	72	140
TGME49_CHRVIIA	73	72
TGME49_CHRVIIA	74	60
TGME49_CHRVIIA	75	75
TGME49_CHRVIIA	76	43
TGME49_CHRVIIA	77	52
TGME49_CHRVIIA	78	36
TGME49_CHRVIIA	79	99
TGME49_CHRVIIA	80	91
TGME49_CHRVIIA	81	35
TGME49_CHRVIIA	82	55
TGME49_CHRVIIA	83	41
TGME49_CHRVIIA	84	11
TGME49_CHRVIIA	85	16
TGME49_CHRVIIA	86	10
TGME49_CHRVIIA	87	15
TGME49_CHRVIIA	88	51
TGME49_CHRVIIA	89	162
TGME49_CHRVIIA	90	147
TGME49_CHRVIIA	91	113
TGME49_CHRVIIA	92	96
TGME49_CHRVIIA	93	74
TGME49_CHRVIIA	94	103
TGME49_CHRVIIA	95	83
TGME49_CHRVIIA	96	132
TGME49_CHRVIIA	97	94
TGME49_CHRVIIA	98	93
TGME49_CHRVIIA	99	66
TGME49_CHRVIIA	100	47
TGME49_CHRVIIA	101	81
TGME49_CHRVIIA	102	75
TGME49_CHRVIIA	103	79
TGME49_CHRVIIA	104	59
TGME49_CHRVIIA	105	28
TGME49_CHRVIIA	106	34
TGME49_CHRVIIA	107	39
TGME49_CHRVIIA	108	9
TGME49_CHRVIIA	109	11
TGME49_CHRVIIA	110	10
TGME49_CHRVIIA	111	14
TGME49_CHRVIIA	112	9
TGME49_CHRVIIA	113	12
TGME49_CHRVIIA	114	2
TGME49_CHRVIIA	115	2
TGME49_CHRVIIA	116	22
TGME49_CHRVIIA	117	36
TGME49_CHRVIIA	118	18
TGME49_CHRVIIA	119	61
TGME49_CHRVIIA	120	68
TGME49_CHRVIIA	121	54
TGME49_CHRVIIA	122	36
TGME49_CHRVIIA	123	32
TGME49_CHRVIIA	124	56
TGME49_CHRVIIA	125	96
TGME49_CHRVIIA	126	116
TGME49_CHRVIIA	127	153
TGME49_CHRVIIA	128	107
TGME49_CHRVIIA	129	117
TGME49_CHRVIIA	130	118
TGME49_CHRVIIA	131	99
TGME49_CHRVIIA	132	148
TGME49_CHRVIIA	133	141
TGME49_CHRVIIA	134	75
TGME49_CHRVIIA	135	94
TGME49_CHRVIIA	136	79
TGME49_CHRVIIA	137	95
TGME49_CHRVIIA	138	90
TGME49_CHRVIIA	139	59
TGME49_CHRVIIA	140	42
TGME49_CHRVIIA	141	38
TGME49_CHRVIIA	142	64
TGME49_CHRVIIA	143	64
TGME49_CHRVIIA	144	72
TGME49_CHRVIIA	145	28
TGME49_CHRVIIA	146	47
TGME49_CHRVIIA	147	41
TGME49_CHRVIIA	148	84
TGME49_CHRVIIA	149	166
TGME49_CHRVIIA	150	113
TGME49_CHRVIIA	151	216
TGME49_CHRVIIA	152	46
TGME49_CHRVIIA	153	84
TGME49_CHRVIIA	154	54
TGME49_CHRVIIA	155	93
TGME49_CHRVIIA	156	86
TGME49_CHRVIIA	157	130
TGME49_CHRVIIA	158	133
TGME49_CHRVIIA	159	86
TGME49_CHRVIIA	160	64
TGME49_CHRVIIA	161	95
TGME49_CHRVIIA	162	123
TGME49_CHRVIIA	163	101
TGME49_CHRVIIA	164	76
TGME49_CHRVIIA	165	94
TGME49_CHRVIIA	166	70
TGME49_CHRVIIA	167	56
TGME49_CHRVIIA	168	73
TGME49_CHRVIIA	169	45
TGME49_CHRVIIA	170	29
TGME49_CHRVIIA	171	16
TGME49_CHRVIIA	172	59
TGME49_CHRVIIA	173	56
TGME49_CHRVIIA	174	91
TGME49_CHRVIIA	175	70
TGME49_CHRVIIA	176	41
TGME49_CHRVIIA	177	80
TGME49_CHRVIIA	178	86
TGME49_CHRVIIA	179	135
TGME49_CHRVIIA	180	64
TGME49_CHRVIIA	181	86
TGME49_CHRVIIA	182	120
TGME49_CHRVIIA	183	55
TGME49_CHRVIIA	184	79
TGME49_CHRVIIA	185	61
TGME49_CHRVIIA	186	43
TGME49_CHRVIIA	187	56
TGME49_CHRVIIA	188	34
TGME49_CHRVIIA	189	28
TGME49_CHRVIIA	190	85
TGME49_CHRVIIA	191	47
TGME49_CHRVIIA	192	116
TGME49_CHRVIIA	193	85
TGME49_CHRVIIA	194	62
TGME49_CHRVIIA	195	68
TGME49_CHRVIIA	196	58
TGME49_CHRVIIA	197	92
TGME49_CHRVIIA	198	86
TGME49_CHRVIIA	199	74
TGME49_CHRVIIA	200	103
TGME49_CHRVIIA	201	141
TGME49_CHRVIIA	202	88
TGME49_CHRVIIA	203	42
TGME49_CHRVIIA	204	69
TGME49_CHRVIIA	205	63
TGME49_CHRVIIA	206	79
TGME49_CHRVIIA	207	111
TGME49_CHRVIIA	208	103
TGME49_CHRVIIA	209	116
TGME49_CHRVIIA	210	99
TGME49_CHRVIIA	211	68
TGME49_CHRVIIA	212	122
TGME49_CHRVIIA	213	86
TGME49_CHRVIIA	214	73
TGME49_CHRVIIA	215	79
TGME49_CHRVIIA	216	102
TGME49_CHRVIIA	217	123
TGME49_CHRVIIA	218	93
TGME49_CHRVIIA	219	35
TGME49_CHRVIIA	220	141
TGME49_CHRVIIA	221	194
TGME49_CHRVIIA	222	69
TGME49_CHRVIIA	223	75
TGME49_CHRVIIA	224	71
TGME49_CHRVIIA	225	64
TGME49_CHRVIIA	226	52
TGME49_CHRVIIA	227	28
TGME49_CHRVIIA	228	52
TGME49_CHRVIIA	229	72
TGME49_CHRVIIA	230	42
TGME49_CHRVIIA	231	60
TGME49_CHRVIIA	232	55
TGME49_CHRVIIA	233	76
TGME49_CHRVIIA	234	32
TGME49_CHRVIIA	235	59
TGME49_CHRVIIA	236	57
TGME49_CHRVIIA	237	40
TGME49_CHRVIIA	238	25
TGME49_CHRVIIA	239	64
TGME49_CHRVIIA	240	64
TGME49_CHRVIIA	241	40
TGME49_CHRVIIA	242	24
TGME49_CHRVIIA	243	78
TGME49_CHRVIIA	244	78
TGME49_CHRVIIA	245	97
TGME49_CHRVIIA	246	51
TGME49_CHRVIIA	247	52
TGME49_CHRVIIA	248	51
TGME49_CHRVIIA	249	156
TGME49_CHRVIIA	250	103
TGME49_CHRVIIA	251	180
TGME49_CHRVIIA	252	145
TGME49_CHRVIIA	253	134
TGME49_CHRVIIA	254	105
TGME49_CHRVIIA	255	56
TGME49_CHRVIIA	256	68
TGME49_CHRVIIA	257	108
TGME49_CHRVIIA	258	61
TGME49_CHRVIIA	259	45
TGME49_CHRVIIA	260	157
TGME49_CHRVIIA	261	127
TGME49_CHRVIIA	262	108
TGME49_CHRVIIA	263	151
TGME49_CHRVIIA	264	109
